foreign_worker,duration,credit_amount,installment_commitment,residence_since,age,existing_credits,num_dependents,sex,Y
1,39.0,2569.0,4.0,4.0,24.0,1.0,1.0,1,1
1,24.0,1333.0,4.0,2.0,43.0,2.0,2.0,1,0
1,12.0,3399.0,2.0,3.0,37.0,1.0,1.0,1,1
1,6.0,6761.0,1.0,3.0,45.0,2.0,2.0,1,1
1,10.0,1240.0,1.0,4.0,48.0,1.0,2.0,0,0
1,12.0,2969.0,4.0,3.0,25.0,2.0,1.0,0,0
1,20.0,2212.0,4.0,4.0,39.0,1.0,1.0,1,1
1,12.0,1495.0,4.0,1.0,38.0,2.0,2.0,1,1
0,14.0,8978.0,1.0,4.0,45.0,1.0,1.0,1,0
1,24.0,1474.0,4.0,3.0,33.0,1.0,1.0,1,1
1,18.0,2039.0,1.0,4.0,20.0,1.0,1.0,0,0
1,24.0,4679.0,3.0,3.0,35.0,2.0,1.0,1,1
1,24.0,1193.0,1.0,4.0,29.0,2.0,1.0,0,0
1,12.0,1108.0,4.0,3.0,28.0,2.0,1.0,1,0
1,12.0,1655.0,2.0,4.0,63.0,2.0,1.0,1,1
1,36.0,8947.0,3.0,2.0,31.0,1.0,2.0,1,1
1,30.0,6742.0,2.0,3.0,36.0,2.0,1.0,1,1
1,36.0,3535.0,4.0,4.0,37.0,2.0,1.0,1,1
1,33.0,4281.0,1.0,4.0,23.0,2.0,1.0,0,0
1,15.0,2708.0,2.0,3.0,27.0,2.0,1.0,1,1
1,24.0,1287.0,4.0,4.0,37.0,2.0,1.0,0,1
1,24.0,1938.0,4.0,3.0,32.0,1.0,1.0,1,0
1,36.0,3990.0,3.0,2.0,29.0,1.0,1.0,0,1
1,24.0,4870.0,3.0,4.0,53.0,2.0,2.0,1,0
1,6.0,1374.0,4.0,3.0,75.0,1.0,1.0,0,1
1,15.0,3812.0,1.0,4.0,23.0,1.0,1.0,0,1
1,12.0,1344.0,4.0,2.0,43.0,2.0,2.0,1,1
1,18.0,6361.0,2.0,1.0,41.0,1.0,1.0,1,1
1,15.0,1979.0,4.0,2.0,35.0,1.0,1.0,1,1
1,18.0,1113.0,4.0,4.0,26.0,1.0,2.0,0,1
1,48.0,3578.0,4.0,1.0,47.0,1.0,1.0,1,1
1,18.0,1887.0,4.0,4.0,28.0,2.0,1.0,1,1
1,30.0,2831.0,4.0,2.0,33.0,1.0,1.0,0,1
1,12.0,1228.0,4.0,2.0,24.0,1.0,1.0,0,0
1,12.0,754.0,4.0,4.0,38.0,2.0,1.0,1,1
1,24.0,937.0,4.0,3.0,27.0,2.0,1.0,1,1
1,18.0,5866.0,2.0,2.0,30.0,2.0,1.0,1,1
1,24.0,1659.0,4.0,2.0,29.0,1.0,1.0,0,0
1,6.0,6761.0,1.0,3.0,45.0,2.0,2.0,1,1
1,6.0,1237.0,1.0,1.0,27.0,2.0,1.0,0,1
1,18.0,1028.0,4.0,3.0,36.0,2.0,1.0,0,1
1,12.0,652.0,4.0,4.0,24.0,1.0,1.0,0,1
1,18.0,1345.0,4.0,3.0,26.0,1.0,1.0,1,0
1,18.0,1880.0,4.0,1.0,32.0,2.0,1.0,1,1
0,10.0,1418.0,3.0,2.0,35.0,1.0,1.0,1,1
1,12.0,1534.0,1.0,1.0,23.0,1.0,1.0,1,0
1,18.0,3422.0,4.0,4.0,47.0,3.0,2.0,1,1
1,24.0,2333.0,4.0,2.0,29.0,1.0,1.0,1,1
1,24.0,2022.0,4.0,4.0,37.0,1.0,1.0,0,1
1,24.0,2760.0,4.0,4.0,36.0,1.0,1.0,1,1
1,24.0,999.0,4.0,2.0,25.0,2.0,1.0,1,1
1,18.0,1217.0,4.0,3.0,47.0,1.0,1.0,1,0
0,14.0,8978.0,1.0,4.0,45.0,1.0,1.0,1,0
1,30.0,3017.0,4.0,4.0,47.0,1.0,1.0,1,1
1,24.0,3349.0,4.0,4.0,30.0,1.0,2.0,1,0
1,12.0,1155.0,3.0,3.0,40.0,2.0,1.0,1,1
1,24.0,3777.0,4.0,4.0,50.0,1.0,1.0,1,1
1,9.0,1136.0,4.0,3.0,32.0,2.0,2.0,1,0
1,12.0,2002.0,3.0,4.0,30.0,1.0,2.0,1,1
1,24.0,1516.0,4.0,1.0,43.0,2.0,1.0,0,1
1,12.0,7865.0,4.0,4.0,53.0,1.0,1.0,1,0
1,12.0,1768.0,3.0,2.0,24.0,1.0,1.0,1,1
1,9.0,1138.0,4.0,4.0,25.0,2.0,1.0,1,1
1,12.0,6078.0,2.0,2.0,32.0,1.0,1.0,1,1
1,6.0,1346.0,2.0,4.0,42.0,1.0,2.0,1,1
1,6.0,932.0,3.0,2.0,24.0,1.0,1.0,0,1
1,24.0,937.0,4.0,3.0,27.0,2.0,1.0,1,1
1,36.0,5493.0,2.0,4.0,42.0,1.0,2.0,1,1
1,24.0,1275.0,2.0,4.0,36.0,2.0,1.0,1,1
1,12.0,1330.0,4.0,1.0,26.0,1.0,1.0,1,1
1,24.0,1603.0,4.0,4.0,55.0,1.0,1.0,0,1
1,24.0,3181.0,4.0,4.0,26.0,1.0,1.0,0,1
1,12.0,1655.0,2.0,4.0,63.0,2.0,1.0,1,1
1,9.0,2301.0,2.0,4.0,22.0,1.0,1.0,0,1
1,36.0,7980.0,4.0,4.0,27.0,2.0,1.0,1,0
1,42.0,7882.0,2.0,4.0,45.0,1.0,2.0,1,1
1,48.0,3060.0,4.0,4.0,28.0,2.0,1.0,1,0
1,24.0,4351.0,1.0,4.0,48.0,1.0,1.0,0,1
1,15.0,1979.0,4.0,2.0,35.0,1.0,1.0,1,1
1,14.0,3973.0,1.0,4.0,22.0,1.0,1.0,1,1
1,12.0,701.0,4.0,2.0,32.0,2.0,1.0,1,1
1,24.0,11328.0,2.0,3.0,29.0,2.0,1.0,1,0
1,36.0,10875.0,2.0,2.0,45.0,2.0,2.0,1,1
1,24.0,2058.0,4.0,2.0,33.0,2.0,1.0,1,1
1,6.0,662.0,3.0,4.0,41.0,1.0,2.0,1,1
1,12.0,5801.0,2.0,4.0,49.0,1.0,1.0,1,1
1,36.0,9857.0,1.0,3.0,31.0,2.0,2.0,1,1
1,10.0,1038.0,4.0,3.0,49.0,2.0,1.0,1,1
1,18.0,3244.0,1.0,4.0,33.0,2.0,1.0,0,1
1,30.0,6742.0,2.0,3.0,36.0,2.0,1.0,1,1
1,48.0,7119.0,3.0,4.0,53.0,2.0,2.0,1,0
1,15.0,1403.0,2.0,4.0,28.0,1.0,1.0,0,1
1,48.0,12169.0,4.0,4.0,36.0,1.0,1.0,1,1
1,18.0,1056.0,3.0,3.0,30.0,2.0,1.0,1,0
1,6.0,1554.0,1.0,2.0,24.0,2.0,1.0,0,1
1,6.0,1374.0,1.0,2.0,36.0,1.0,1.0,1,1
1,24.0,1552.0,3.0,1.0,32.0,1.0,2.0,1,1
1,42.0,4370.0,3.0,2.0,26.0,2.0,2.0,1,0
1,24.0,999.0,4.0,2.0,25.0,2.0,1.0,1,1
1,36.0,6304.0,4.0,4.0,36.0,2.0,1.0,1,1
1,14.0,3973.0,1.0,4.0,22.0,1.0,1.0,1,1
1,12.0,1655.0,2.0,4.0,63.0,2.0,1.0,1,1
1,24.0,5150.0,4.0,4.0,33.0,1.0,1.0,1,1
1,24.0,2679.0,4.0,1.0,29.0,1.0,1.0,0,1
1,30.0,4272.0,2.0,2.0,26.0,2.0,1.0,1,1
1,24.0,1925.0,2.0,2.0,26.0,1.0,1.0,1,1
1,36.0,3349.0,4.0,2.0,28.0,1.0,1.0,0,0
1,36.0,1953.0,4.0,4.0,61.0,1.0,1.0,1,0
1,18.0,976.0,1.0,2.0,23.0,1.0,1.0,0,0
1,18.0,2600.0,4.0,4.0,65.0,2.0,1.0,1,0
1,10.0,7308.0,2.0,4.0,70.0,1.0,1.0,1,1
1,12.0,766.0,4.0,3.0,66.0,1.0,1.0,1,0
1,9.0,5129.0,2.0,4.0,74.0,1.0,2.0,0,0
1,9.0,1364.0,3.0,4.0,59.0,1.0,1.0,1,1
1,12.0,3565.0,2.0,1.0,37.0,2.0,2.0,1,1
1,24.0,4351.0,1.0,4.0,48.0,1.0,1.0,0,1
1,24.0,4139.0,3.0,3.0,27.0,2.0,1.0,1,1
1,24.0,2303.0,4.0,1.0,45.0,1.0,1.0,1,0
1,18.0,3850.0,3.0,1.0,27.0,2.0,1.0,1,1
1,13.0,1409.0,2.0,4.0,64.0,1.0,1.0,0,1
1,24.0,1940.0,4.0,4.0,60.0,1.0,1.0,1,1
1,15.0,960.0,3.0,2.0,30.0,2.0,1.0,0,1
1,18.0,6070.0,3.0,4.0,33.0,2.0,1.0,1,1
1,12.0,585.0,4.0,4.0,20.0,2.0,1.0,1,1
1,24.0,2028.0,2.0,2.0,30.0,2.0,1.0,1,1
1,36.0,5848.0,4.0,1.0,24.0,1.0,1.0,1,1
1,18.0,1131.0,4.0,2.0,33.0,1.0,1.0,0,0
1,24.0,1193.0,1.0,4.0,29.0,2.0,1.0,0,0
1,20.0,3485.0,2.0,4.0,44.0,2.0,1.0,1,1
1,30.0,6742.0,2.0,3.0,36.0,2.0,1.0,1,1
1,24.0,2359.0,1.0,1.0,33.0,1.0,1.0,1,0
1,12.0,585.0,4.0,4.0,20.0,2.0,1.0,1,1
1,14.0,802.0,4.0,2.0,27.0,2.0,1.0,1,1
1,12.0,4843.0,3.0,4.0,43.0,2.0,1.0,1,0
1,11.0,1577.0,4.0,1.0,20.0,1.0,1.0,0,1
1,6.0,700.0,4.0,4.0,36.0,2.0,1.0,1,1
1,15.0,1360.0,4.0,2.0,31.0,2.0,1.0,1,1
1,18.0,2473.0,4.0,1.0,25.0,1.0,1.0,1,0
1,12.0,1493.0,4.0,3.0,34.0,1.0,2.0,0,1
1,27.0,2570.0,3.0,3.0,21.0,1.0,1.0,0,0
1,18.0,2473.0,4.0,1.0,25.0,1.0,1.0,1,0
1,24.0,2223.0,4.0,4.0,52.0,2.0,1.0,1,1
1,18.0,1582.0,4.0,4.0,46.0,2.0,1.0,1,1
0,12.0,2171.0,4.0,4.0,38.0,2.0,1.0,1,1
1,18.0,4165.0,2.0,2.0,36.0,2.0,2.0,1,0
1,21.0,1835.0,3.0,2.0,25.0,2.0,1.0,0,0
1,10.0,1240.0,1.0,4.0,48.0,1.0,2.0,0,0
1,6.0,1203.0,3.0,2.0,43.0,1.0,1.0,1,1
1,36.0,7432.0,2.0,2.0,54.0,1.0,1.0,0,1
1,6.0,454.0,3.0,1.0,22.0,1.0,1.0,1,1
1,10.0,1347.0,4.0,2.0,27.0,2.0,1.0,1,1
1,10.0,2848.0,1.0,2.0,32.0,1.0,2.0,1,1
1,24.0,3161.0,4.0,2.0,31.0,1.0,1.0,1,0
1,9.0,3074.0,1.0,2.0,33.0,2.0,2.0,1,1
1,24.0,1552.0,3.0,1.0,32.0,1.0,2.0,1,1
1,12.0,719.0,4.0,4.0,41.0,1.0,2.0,1,0
1,18.0,1940.0,3.0,4.0,36.0,1.0,1.0,1,1
1,24.0,2964.0,4.0,4.0,49.0,1.0,2.0,1,1
1,6.0,1203.0,3.0,2.0,43.0,1.0,1.0,1,1
1,14.0,3973.0,1.0,4.0,22.0,1.0,1.0,1,1
1,12.0,727.0,4.0,3.0,33.0,1.0,1.0,1,0
1,24.0,1216.0,4.0,4.0,38.0,2.0,2.0,1,0
1,9.0,2118.0,2.0,2.0,37.0,1.0,2.0,1,1
1,12.0,609.0,4.0,1.0,26.0,1.0,1.0,0,0
1,14.0,802.0,4.0,2.0,27.0,2.0,1.0,1,1
1,18.0,866.0,4.0,2.0,25.0,1.0,1.0,1,1
1,6.0,1543.0,4.0,2.0,33.0,1.0,1.0,1,1
1,12.0,717.0,4.0,4.0,52.0,3.0,1.0,1,1
1,24.0,1552.0,3.0,1.0,32.0,1.0,2.0,1,1
1,21.0,5248.0,1.0,3.0,26.0,1.0,1.0,1,1
1,21.0,1188.0,2.0,4.0,39.0,1.0,2.0,0,0
1,18.0,1817.0,4.0,2.0,28.0,2.0,1.0,0,1
1,15.0,4623.0,3.0,2.0,40.0,1.0,1.0,1,0
1,18.0,3650.0,1.0,4.0,22.0,1.0,1.0,0,1
1,18.0,3114.0,1.0,4.0,26.0,1.0,1.0,0,0
1,28.0,2743.0,4.0,2.0,29.0,2.0,1.0,1,1
1,18.0,1126.0,4.0,2.0,21.0,1.0,1.0,0,1
1,30.0,3077.0,3.0,2.0,40.0,2.0,2.0,1,1
1,6.0,250.0,2.0,2.0,41.0,2.0,1.0,0,1
1,18.0,2320.0,2.0,3.0,34.0,2.0,1.0,1,1
1,21.0,2782.0,1.0,2.0,31.0,1.0,1.0,0,1
1,15.0,1403.0,2.0,4.0,28.0,1.0,1.0,0,1
1,15.0,3568.0,4.0,2.0,54.0,1.0,1.0,0,1
1,30.0,6350.0,4.0,4.0,31.0,1.0,1.0,1,0
1,30.0,2991.0,2.0,4.0,25.0,1.0,1.0,0,1
1,36.0,2323.0,4.0,4.0,24.0,1.0,1.0,1,1
1,6.0,931.0,1.0,1.0,32.0,1.0,1.0,0,0
1,12.0,1526.0,4.0,4.0,66.0,2.0,1.0,1,1
1,24.0,4591.0,2.0,3.0,54.0,3.0,1.0,1,0
1,18.0,1453.0,3.0,1.0,26.0,1.0,1.0,0,1
1,12.0,2002.0,3.0,4.0,30.0,1.0,2.0,1,1
1,12.0,2012.0,4.0,2.0,61.0,1.0,1.0,0,1
1,24.0,4169.0,4.0,4.0,28.0,1.0,1.0,1,1
1,24.0,3092.0,3.0,2.0,22.0,1.0,1.0,1,0
1,6.0,1338.0,1.0,4.0,62.0,1.0,1.0,1,1
1,24.0,2812.0,2.0,4.0,26.0,1.0,1.0,0,1
1,18.0,6260.0,3.0,3.0,28.0,1.0,1.0,1,1
1,24.0,1552.0,3.0,1.0,32.0,1.0,2.0,1,1
1,15.0,1471.0,4.0,4.0,35.0,2.0,1.0,1,1
1,36.0,6229.0,4.0,4.0,23.0,2.0,1.0,0,0
1,12.0,640.0,4.0,2.0,49.0,1.0,1.0,1,1
1,9.0,1337.0,4.0,2.0,34.0,2.0,1.0,1,0
1,36.0,4455.0,2.0,2.0,30.0,2.0,1.0,1,0
0,24.0,1747.0,4.0,1.0,24.0,1.0,1.0,1,1
1,36.0,2337.0,4.0,4.0,36.0,1.0,1.0,1,1
1,24.0,2463.0,4.0,3.0,27.0,2.0,1.0,1,1
1,12.0,682.0,4.0,3.0,51.0,2.0,1.0,0,1
1,24.0,3621.0,2.0,4.0,31.0,2.0,1.0,1,0
1,18.0,629.0,4.0,3.0,32.0,2.0,1.0,1,1
1,36.0,909.0,4.0,4.0,36.0,1.0,1.0,1,1
1,24.0,5433.0,2.0,4.0,26.0,1.0,1.0,0,1
0,24.0,3632.0,1.0,4.0,22.0,1.0,1.0,0,1
1,12.0,902.0,4.0,4.0,21.0,1.0,1.0,1,0
1,24.0,4113.0,3.0,4.0,28.0,1.0,1.0,0,0
1,24.0,2892.0,3.0,4.0,51.0,1.0,1.0,1,1
0,12.0,1076.0,2.0,2.0,26.0,1.0,1.0,1,1
1,24.0,3349.0,4.0,4.0,30.0,1.0,2.0,1,0
1,28.0,7824.0,3.0,4.0,40.0,2.0,2.0,1,1
1,39.0,14179.0,4.0,4.0,30.0,2.0,1.0,1,1
1,24.0,6313.0,3.0,4.0,41.0,1.0,2.0,1,1
1,40.0,5998.0,4.0,3.0,27.0,1.0,1.0,1,0
1,42.0,3394.0,4.0,4.0,65.0,2.0,1.0,1,1
1,48.0,10297.0,4.0,4.0,39.0,3.0,2.0,1,0
1,24.0,4042.0,3.0,4.0,43.0,2.0,1.0,1,1
1,30.0,1867.0,4.0,4.0,58.0,1.0,1.0,1,1
1,9.0,1199.0,4.0,4.0,67.0,2.0,1.0,0,1
1,24.0,1287.0,4.0,4.0,37.0,2.0,1.0,0,1
1,36.0,8947.0,3.0,2.0,31.0,1.0,2.0,1,1
1,9.0,458.0,4.0,3.0,24.0,1.0,1.0,1,1
1,24.0,9277.0,2.0,4.0,48.0,1.0,1.0,1,1
1,12.0,4843.0,3.0,4.0,43.0,2.0,1.0,1,0
1,12.0,609.0,4.0,1.0,26.0,1.0,1.0,0,0
1,12.0,1542.0,2.0,4.0,36.0,1.0,1.0,1,1
1,60.0,9157.0,2.0,2.0,27.0,1.0,1.0,1,1
1,48.0,3051.0,3.0,4.0,54.0,1.0,1.0,1,0
1,9.0,1501.0,2.0,3.0,34.0,2.0,1.0,0,0
1,12.0,1223.0,1.0,1.0,46.0,2.0,1.0,1,0
1,6.0,2978.0,1.0,2.0,32.0,1.0,1.0,1,1
1,24.0,1525.0,4.0,3.0,34.0,1.0,2.0,0,1
1,36.0,2862.0,4.0,3.0,30.0,1.0,1.0,1,1
1,18.0,3872.0,2.0,4.0,67.0,1.0,1.0,0,1
1,24.0,1935.0,4.0,4.0,31.0,2.0,1.0,1,0
1,33.0,2764.0,2.0,2.0,26.0,2.0,1.0,0,1
1,36.0,3620.0,1.0,2.0,37.0,1.0,2.0,1,1
1,18.0,1217.0,4.0,3.0,47.0,1.0,1.0,1,0
1,6.0,1050.0,4.0,1.0,35.0,2.0,1.0,1,1
1,24.0,3105.0,4.0,2.0,25.0,2.0,1.0,1,1
1,36.0,4686.0,2.0,2.0,32.0,1.0,1.0,1,1
1,15.0,2327.0,2.0,3.0,25.0,1.0,1.0,0,0
1,36.0,9271.0,2.0,1.0,24.0,1.0,1.0,1,0
0,24.0,7721.0,1.0,2.0,30.0,1.0,1.0,0,1
1,24.0,11328.0,2.0,3.0,29.0,2.0,1.0,1,0
1,36.0,7980.0,4.0,4.0,27.0,2.0,1.0,1,0
1,18.0,1800.0,4.0,2.0,24.0,2.0,1.0,1,1
1,30.0,1867.0,4.0,4.0,58.0,1.0,1.0,1,1
1,24.0,11328.0,2.0,3.0,29.0,2.0,1.0,1,0
1,20.0,2629.0,2.0,3.0,29.0,2.0,1.0,1,1
1,24.0,2039.0,1.0,1.0,22.0,1.0,1.0,1,0
1,6.0,672.0,1.0,4.0,54.0,1.0,1.0,0,1
1,18.0,1961.0,3.0,2.0,23.0,1.0,1.0,0,1
1,18.0,1473.0,3.0,4.0,39.0,1.0,1.0,1,1
1,24.0,3617.0,4.0,4.0,20.0,2.0,1.0,1,1
1,12.0,1372.0,2.0,3.0,36.0,1.0,1.0,1,0
1,6.0,1957.0,1.0,4.0,31.0,1.0,1.0,0,1
1,36.0,9398.0,1.0,4.0,28.0,1.0,1.0,1,0
1,12.0,754.0,4.0,4.0,38.0,2.0,1.0,1,1
1,6.0,250.0,2.0,2.0,41.0,2.0,1.0,0,1
1,6.0,343.0,4.0,1.0,27.0,1.0,1.0,0,1
1,8.0,760.0,4.0,2.0,44.0,1.0,1.0,0,1
1,15.0,1845.0,4.0,1.0,46.0,1.0,1.0,0,1
1,24.0,1603.0,4.0,4.0,55.0,1.0,1.0,0,1
1,30.0,3077.0,3.0,2.0,40.0,2.0,2.0,1,1
1,36.0,8133.0,1.0,2.0,30.0,1.0,1.0,0,1
1,9.0,1919.0,4.0,3.0,35.0,1.0,1.0,1,1
1,6.0,14896.0,1.0,4.0,68.0,1.0,1.0,1,0
1,36.0,2348.0,3.0,2.0,46.0,2.0,1.0,1,1
1,36.0,6614.0,4.0,4.0,34.0,2.0,1.0,1,1
1,21.0,1835.0,3.0,2.0,25.0,2.0,1.0,0,0
1,48.0,4308.0,3.0,4.0,24.0,1.0,1.0,0,0
1,12.0,1655.0,2.0,4.0,63.0,2.0,1.0,1,1
0,10.0,2241.0,1.0,3.0,48.0,2.0,2.0,1,1
1,18.0,2051.0,4.0,1.0,33.0,1.0,1.0,1,1
1,9.0,1136.0,4.0,3.0,32.0,2.0,2.0,1,0
1,18.0,1049.0,4.0,4.0,21.0,1.0,1.0,0,1
1,30.0,5234.0,4.0,2.0,28.0,2.0,1.0,1,0
1,24.0,2538.0,4.0,4.0,47.0,2.0,2.0,1,0
1,30.0,3496.0,4.0,2.0,34.0,1.0,2.0,1,1
1,42.0,3965.0,4.0,3.0,34.0,1.0,1.0,1,0
1,8.0,760.0,4.0,2.0,44.0,1.0,1.0,0,1
1,36.0,2862.0,4.0,3.0,30.0,1.0,1.0,1,1
1,15.0,2360.0,2.0,2.0,36.0,1.0,1.0,1,1
1,24.0,929.0,4.0,2.0,31.0,1.0,1.0,1,1
1,6.0,1323.0,2.0,4.0,28.0,2.0,2.0,1,1
1,18.0,4380.0,3.0,4.0,35.0,1.0,2.0,1,1
1,24.0,1216.0,4.0,4.0,38.0,2.0,2.0,1,0
1,42.0,7166.0,2.0,4.0,29.0,1.0,1.0,1,1
1,12.0,1412.0,4.0,2.0,29.0,2.0,1.0,0,1
1,36.0,2613.0,4.0,2.0,27.0,2.0,1.0,1,1
1,12.0,1884.0,4.0,4.0,39.0,1.0,1.0,1,1
1,18.0,7511.0,1.0,4.0,51.0,1.0,2.0,1,0
1,12.0,886.0,4.0,2.0,21.0,1.0,1.0,0,1
1,24.0,5103.0,3.0,3.0,47.0,3.0,1.0,1,1
1,12.0,707.0,4.0,2.0,30.0,2.0,1.0,1,1
1,24.0,2439.0,4.0,4.0,35.0,1.0,1.0,0,0
1,9.0,1391.0,2.0,1.0,27.0,1.0,1.0,1,1
1,15.0,1532.0,4.0,3.0,31.0,1.0,1.0,0,1
1,21.0,2745.0,3.0,2.0,32.0,2.0,1.0,1,1
1,12.0,2251.0,1.0,2.0,46.0,1.0,1.0,0,1
1,12.0,939.0,4.0,2.0,28.0,3.0,1.0,1,0
1,12.0,1163.0,4.0,4.0,44.0,1.0,1.0,1,1
1,9.0,2753.0,3.0,4.0,35.0,1.0,1.0,1,1
1,9.0,1549.0,4.0,2.0,35.0,1.0,1.0,1,1
1,15.0,1532.0,4.0,3.0,31.0,1.0,1.0,0,1
1,24.0,11938.0,2.0,3.0,39.0,2.0,2.0,1,0
1,48.0,11590.0,2.0,4.0,24.0,2.0,1.0,0,0
1,24.0,915.0,4.0,2.0,29.0,1.0,1.0,0,0
1,7.0,2576.0,2.0,2.0,35.0,1.0,1.0,1,1
1,24.0,3430.0,3.0,2.0,31.0,1.0,2.0,1,1
1,6.0,1750.0,2.0,4.0,45.0,1.0,2.0,1,1
1,12.0,3651.0,1.0,3.0,31.0,1.0,2.0,1,1
1,24.0,2910.0,2.0,1.0,34.0,1.0,1.0,1,1
1,18.0,3590.0,3.0,3.0,40.0,3.0,2.0,1,1
1,24.0,3105.0,4.0,2.0,25.0,2.0,1.0,1,1
1,6.0,2108.0,2.0,2.0,29.0,1.0,1.0,1,1
1,12.0,2247.0,2.0,2.0,36.0,2.0,1.0,0,1
1,21.0,1647.0,4.0,2.0,40.0,2.0,2.0,1,0
1,24.0,2718.0,3.0,4.0,20.0,1.0,1.0,0,0
1,27.0,5293.0,2.0,4.0,50.0,2.0,1.0,1,0
1,12.0,701.0,4.0,2.0,40.0,1.0,1.0,1,1
1,24.0,3488.0,3.0,4.0,23.0,1.0,1.0,0,1
1,21.0,2241.0,4.0,2.0,50.0,2.0,1.0,1,1
1,36.0,9055.0,2.0,4.0,35.0,1.0,2.0,1,1
1,6.0,2116.0,2.0,2.0,41.0,1.0,1.0,1,1
1,48.0,3051.0,3.0,4.0,54.0,1.0,1.0,1,0
1,12.0,3651.0,1.0,3.0,31.0,1.0,2.0,1,1
1,12.0,1262.0,2.0,4.0,49.0,1.0,1.0,1,1
1,12.0,1736.0,3.0,4.0,31.0,1.0,1.0,0,1
1,12.0,3617.0,1.0,4.0,28.0,3.0,1.0,1,1
1,9.0,1501.0,2.0,3.0,34.0,2.0,1.0,0,0
1,27.0,8613.0,2.0,2.0,27.0,2.0,1.0,1,1
1,36.0,9629.0,4.0,4.0,24.0,2.0,1.0,1,0
1,18.0,3104.0,3.0,1.0,31.0,1.0,1.0,1,1
1,36.0,4455.0,2.0,2.0,30.0,2.0,1.0,1,0
1,11.0,1154.0,4.0,4.0,57.0,3.0,1.0,0,1
1,48.0,10961.0,1.0,2.0,27.0,2.0,1.0,1,0
1,48.0,10127.0,2.0,2.0,44.0,1.0,1.0,1,0
1,12.0,1082.0,4.0,4.0,48.0,2.0,1.0,1,0
