foreign_worker,duration,credit_amount,installment_commitment,residence_since,age,existing_credits,num_dependents,sex,Y
1,12.0,759.0,4.0,2.0,26.0,1.0,1.0,1,0
1,8.0,907.0,3.0,2.0,26.0,1.0,1.0,1,1
1,48.0,4788.0,4.0,3.0,26.0,1.0,2.0,1,1
1,12.0,3386.0,3.0,4.0,35.0,1.0,1.0,1,0
1,24.0,11328.0,2.0,3.0,29.0,2.0,1.0,1,0
1,6.0,672.0,1.0,4.0,54.0,1.0,1.0,0,1
1,24.0,12579.0,4.0,2.0,44.0,1.0,1.0,0,0
1,21.0,3652.0,2.0,3.0,27.0,2.0,1.0,1,1
1,24.0,4679.0,3.0,3.0,35.0,2.0,1.0,1,1
1,15.0,1316.0,2.0,2.0,47.0,2.0,1.0,1,1
1,15.0,3556.0,3.0,2.0,29.0,1.0,1.0,1,1
1,12.0,1858.0,4.0,1.0,22.0,1.0,1.0,0,1
1,9.0,3195.0,1.0,2.0,33.0,1.0,1.0,0,1
1,27.0,5117.0,3.0,4.0,26.0,2.0,1.0,1,1
1,12.0,1264.0,4.0,4.0,57.0,1.0,1.0,1,1
1,12.0,1092.0,4.0,4.0,49.0,2.0,1.0,0,1
1,18.0,1505.0,4.0,2.0,32.0,1.0,1.0,1,1
1,12.0,939.0,4.0,2.0,28.0,3.0,1.0,1,0
1,18.0,2124.0,4.0,4.0,24.0,2.0,1.0,0,0
1,6.0,1554.0,1.0,2.0,24.0,2.0,1.0,0,1
1,18.0,2169.0,4.0,2.0,28.0,1.0,1.0,1,0
1,24.0,1987.0,2.0,4.0,21.0,1.0,2.0,1,0
1,24.0,11560.0,1.0,4.0,23.0,2.0,1.0,0,0
1,12.0,976.0,4.0,4.0,35.0,2.0,1.0,1,1
1,12.0,804.0,4.0,4.0,38.0,1.0,1.0,1,1
1,24.0,1823.0,4.0,2.0,30.0,1.0,2.0,1,0
1,18.0,1442.0,4.0,4.0,32.0,2.0,2.0,1,0
1,24.0,3021.0,2.0,2.0,24.0,1.0,1.0,1,1
0,12.0,1592.0,3.0,2.0,35.0,1.0,1.0,0,1
1,18.0,3872.0,2.0,4.0,67.0,1.0,1.0,0,1
1,36.0,3711.0,2.0,2.0,27.0,1.0,1.0,1,1
1,9.0,458.0,4.0,3.0,24.0,1.0,1.0,1,1
1,12.0,3331.0,2.0,4.0,42.0,1.0,1.0,1,1
1,12.0,3447.0,4.0,3.0,35.0,1.0,2.0,0,1
1,24.0,1469.0,4.0,4.0,41.0,1.0,1.0,1,1
1,12.0,3499.0,3.0,2.0,29.0,2.0,1.0,0,0
1,36.0,4455.0,2.0,2.0,30.0,2.0,1.0,1,0
1,18.0,3422.0,4.0,4.0,47.0,3.0,2.0,1,1
1,24.0,2910.0,2.0,1.0,34.0,1.0,1.0,1,1
1,15.0,1300.0,4.0,4.0,45.0,1.0,2.0,1,1
1,27.0,8318.0,2.0,4.0,42.0,2.0,1.0,0,0
1,10.0,894.0,4.0,3.0,40.0,1.0,1.0,0,1
1,18.0,4439.0,1.0,1.0,33.0,1.0,1.0,1,1
1,36.0,9572.0,1.0,1.0,28.0,2.0,1.0,1,0
0,9.0,1288.0,3.0,4.0,48.0,2.0,2.0,1,1
1,18.0,1913.0,3.0,3.0,36.0,1.0,1.0,1,1
1,12.0,2073.0,4.0,2.0,28.0,1.0,1.0,0,1
1,30.0,3077.0,3.0,2.0,40.0,2.0,2.0,1,1
1,18.0,1961.0,3.0,2.0,23.0,1.0,1.0,0,1
1,15.0,2511.0,1.0,4.0,23.0,1.0,1.0,0,1
1,30.0,1908.0,4.0,4.0,66.0,1.0,1.0,1,0
1,36.0,3804.0,4.0,1.0,42.0,1.0,1.0,0,0
1,12.0,1620.0,2.0,3.0,30.0,1.0,1.0,0,1
1,24.0,3972.0,2.0,4.0,25.0,1.0,1.0,0,1
1,12.0,1291.0,4.0,2.0,35.0,2.0,1.0,0,1
1,36.0,3959.0,4.0,3.0,30.0,1.0,1.0,1,1
1,6.0,2978.0,1.0,2.0,32.0,1.0,1.0,1,1
1,12.0,1574.0,4.0,2.0,50.0,1.0,1.0,1,1
1,9.0,1422.0,3.0,2.0,27.0,1.0,1.0,1,0
1,12.0,1567.0,1.0,1.0,22.0,1.0,1.0,0,1
1,9.0,1224.0,3.0,1.0,30.0,2.0,1.0,1,1
1,12.0,951.0,4.0,4.0,27.0,4.0,1.0,0,0
1,9.0,1980.0,2.0,2.0,19.0,2.0,1.0,0,0
1,12.0,7865.0,4.0,4.0,53.0,1.0,1.0,1,0
1,12.0,1963.0,4.0,2.0,31.0,2.0,2.0,1,1
1,18.0,2427.0,4.0,2.0,42.0,2.0,1.0,1,1
1,45.0,4576.0,3.0,4.0,27.0,1.0,1.0,1,1
1,21.0,2319.0,2.0,1.0,33.0,1.0,1.0,1,0
1,6.0,1209.0,4.0,4.0,47.0,1.0,1.0,1,0
1,12.0,1498.0,4.0,1.0,23.0,1.0,1.0,0,1
1,24.0,3149.0,4.0,1.0,22.0,1.0,1.0,1,1
1,15.0,874.0,4.0,1.0,24.0,1.0,1.0,0,1
1,18.0,2600.0,4.0,4.0,65.0,2.0,1.0,1,0
1,24.0,5743.0,2.0,4.0,24.0,2.0,1.0,0,1
1,8.0,731.0,4.0,4.0,47.0,2.0,1.0,1,1
1,36.0,3620.0,1.0,2.0,37.0,1.0,2.0,1,1
1,6.0,1374.0,1.0,2.0,36.0,1.0,1.0,1,1
1,36.0,11054.0,4.0,2.0,30.0,1.0,1.0,1,1
1,8.0,731.0,4.0,4.0,47.0,2.0,1.0,1,1
1,24.0,2812.0,2.0,4.0,26.0,1.0,1.0,0,1
1,12.0,939.0,4.0,2.0,28.0,3.0,1.0,1,0
1,36.0,5371.0,3.0,2.0,28.0,2.0,1.0,1,1
1,48.0,12204.0,2.0,2.0,48.0,1.0,1.0,1,1
1,12.0,1498.0,4.0,1.0,23.0,1.0,1.0,0,1
1,27.0,2570.0,3.0,3.0,21.0,1.0,1.0,0,0
1,48.0,10297.0,4.0,4.0,39.0,3.0,2.0,1,0
1,24.0,1938.0,4.0,3.0,32.0,1.0,1.0,1,0
1,24.0,4139.0,3.0,3.0,27.0,2.0,1.0,1,1
1,18.0,2249.0,4.0,3.0,30.0,1.0,2.0,1,1
1,6.0,1323.0,2.0,4.0,28.0,2.0,2.0,1,1
1,36.0,3804.0,4.0,1.0,42.0,1.0,1.0,0,0
1,9.0,3832.0,1.0,4.0,64.0,1.0,1.0,1,1
1,18.0,3114.0,1.0,4.0,26.0,1.0,1.0,0,0
1,36.0,11054.0,4.0,2.0,30.0,1.0,1.0,1,1
1,12.0,609.0,4.0,1.0,26.0,1.0,1.0,0,0
1,12.0,1542.0,2.0,4.0,36.0,1.0,1.0,1,1
1,15.0,1569.0,4.0,4.0,34.0,1.0,2.0,1,1
1,12.0,1493.0,4.0,3.0,34.0,1.0,2.0,0,1
1,48.0,9960.0,1.0,2.0,26.0,1.0,1.0,0,0
1,9.0,2118.0,2.0,2.0,37.0,1.0,2.0,1,1
1,36.0,3249.0,2.0,4.0,39.0,1.0,2.0,1,1
0,6.0,590.0,3.0,3.0,26.0,1.0,1.0,1,1
1,12.0,7472.0,1.0,2.0,24.0,1.0,1.0,0,1
0,10.0,1418.0,3.0,2.0,35.0,1.0,1.0,1,1
1,12.0,2859.0,4.0,4.0,38.0,1.0,1.0,1,1
1,18.0,2124.0,4.0,4.0,24.0,2.0,1.0,0,0
1,24.0,1837.0,4.0,4.0,34.0,1.0,1.0,0,0
1,21.0,2476.0,4.0,4.0,46.0,1.0,1.0,1,1
1,15.0,802.0,4.0,3.0,37.0,1.0,2.0,1,0
1,12.0,1297.0,3.0,4.0,23.0,1.0,1.0,1,1
1,21.0,1835.0,3.0,2.0,25.0,2.0,1.0,0,0
1,6.0,1221.0,1.0,2.0,27.0,2.0,1.0,1,1
1,24.0,1024.0,4.0,4.0,48.0,1.0,1.0,1,0
1,12.0,1331.0,2.0,1.0,22.0,1.0,1.0,1,0
1,21.0,3976.0,2.0,3.0,35.0,1.0,1.0,1,1
1,6.0,4611.0,1.0,4.0,32.0,1.0,1.0,0,0
1,12.0,1228.0,4.0,2.0,24.0,1.0,1.0,0,0
1,36.0,6614.0,4.0,4.0,34.0,2.0,1.0,1,1
1,60.0,6288.0,4.0,4.0,42.0,1.0,1.0,1,0
1,18.0,7511.0,1.0,4.0,51.0,1.0,2.0,1,0
1,12.0,1372.0,2.0,3.0,36.0,1.0,1.0,1,0
1,24.0,1278.0,4.0,1.0,36.0,1.0,1.0,1,1
1,24.0,4712.0,4.0,2.0,37.0,2.0,1.0,1,1
1,24.0,1377.0,4.0,2.0,47.0,1.0,1.0,0,1
1,15.0,5324.0,1.0,4.0,35.0,1.0,1.0,0,1
1,12.0,4675.0,1.0,4.0,20.0,1.0,1.0,0,1
1,24.0,5804.0,4.0,2.0,27.0,2.0,1.0,1,1
1,21.0,2241.0,4.0,2.0,50.0,2.0,1.0,1,1
1,12.0,1200.0,4.0,4.0,23.0,1.0,1.0,0,1
1,24.0,2825.0,4.0,3.0,34.0,2.0,2.0,1,1
1,6.0,2647.0,2.0,3.0,44.0,1.0,2.0,1,1
1,15.0,1300.0,4.0,4.0,45.0,1.0,2.0,1,1
1,12.0,691.0,4.0,3.0,35.0,2.0,1.0,1,0
1,12.0,1963.0,4.0,2.0,31.0,2.0,2.0,1,1
1,6.0,3384.0,1.0,4.0,44.0,1.0,1.0,1,0
1,30.0,6187.0,1.0,4.0,24.0,2.0,1.0,1,1
1,21.0,2241.0,4.0,2.0,50.0,2.0,1.0,1,1
1,9.0,1126.0,2.0,4.0,49.0,1.0,1.0,1,1
1,24.0,1382.0,4.0,1.0,26.0,2.0,1.0,1,1
1,6.0,1203.0,3.0,2.0,43.0,1.0,1.0,1,1
1,24.0,2333.0,4.0,2.0,29.0,1.0,1.0,1,1
1,12.0,3499.0,3.0,2.0,29.0,2.0,1.0,0,0
1,21.0,2353.0,1.0,4.0,47.0,2.0,1.0,1,1
1,18.0,12976.0,3.0,4.0,38.0,1.0,1.0,0,0
1,36.0,9629.0,4.0,4.0,24.0,2.0,1.0,1,0
1,42.0,4796.0,4.0,4.0,56.0,1.0,1.0,1,1
1,12.0,719.0,4.0,4.0,41.0,1.0,2.0,1,0
1,24.0,1755.0,4.0,4.0,58.0,1.0,1.0,0,1
1,24.0,2896.0,2.0,1.0,29.0,1.0,1.0,1,1
1,24.0,1925.0,2.0,2.0,26.0,1.0,1.0,1,1
1,6.0,484.0,3.0,3.0,28.0,1.0,1.0,1,1
1,12.0,2445.0,2.0,4.0,26.0,1.0,1.0,1,1
1,24.0,2064.0,3.0,2.0,34.0,1.0,1.0,0,0
0,6.0,1299.0,1.0,1.0,74.0,3.0,2.0,1,1
1,30.0,3441.0,2.0,4.0,21.0,1.0,1.0,0,0
1,24.0,3777.0,4.0,4.0,50.0,1.0,1.0,1,1
1,36.0,4210.0,4.0,2.0,26.0,1.0,1.0,1,0
0,10.0,1287.0,4.0,2.0,45.0,1.0,1.0,1,1
1,36.0,3711.0,2.0,2.0,27.0,1.0,1.0,1,1
1,9.0,1126.0,2.0,4.0,49.0,1.0,1.0,1,1
0,6.0,1299.0,1.0,1.0,74.0,3.0,2.0,1,1
1,12.0,2121.0,4.0,2.0,30.0,2.0,1.0,1,1
1,36.0,3711.0,2.0,2.0,27.0,1.0,1.0,1,1
1,18.0,1190.0,2.0,4.0,55.0,3.0,2.0,0,0
1,18.0,1817.0,4.0,2.0,28.0,2.0,1.0,0,1
1,24.0,4817.0,2.0,3.0,31.0,1.0,1.0,1,0
1,18.0,3850.0,3.0,1.0,27.0,2.0,1.0,1,1
1,48.0,10961.0,1.0,2.0,27.0,2.0,1.0,1,0
1,15.0,2631.0,3.0,2.0,25.0,1.0,1.0,0,1
1,9.0,1154.0,2.0,4.0,37.0,3.0,1.0,1,1
1,12.0,3077.0,2.0,4.0,52.0,1.0,1.0,1,1
1,36.0,5842.0,2.0,2.0,35.0,2.0,2.0,1,1
1,18.0,3590.0,3.0,3.0,40.0,3.0,2.0,1,1
1,12.0,1101.0,3.0,2.0,27.0,2.0,1.0,1,1
1,12.0,776.0,4.0,2.0,28.0,1.0,1.0,1,1
1,24.0,4736.0,2.0,4.0,25.0,1.0,1.0,0,0
1,9.0,2753.0,3.0,4.0,35.0,1.0,1.0,1,1
1,18.0,3509.0,4.0,1.0,25.0,1.0,1.0,0,1
1,24.0,2896.0,2.0,1.0,29.0,1.0,1.0,1,1
1,30.0,10623.0,3.0,4.0,38.0,3.0,2.0,1,1
1,6.0,426.0,4.0,4.0,39.0,1.0,1.0,1,1
1,24.0,11560.0,1.0,4.0,23.0,2.0,1.0,0,0
1,12.0,1542.0,2.0,4.0,36.0,1.0,1.0,1,1
1,12.0,1860.0,4.0,2.0,34.0,2.0,1.0,1,1
1,18.0,3966.0,1.0,4.0,33.0,3.0,1.0,0,0
1,18.0,866.0,4.0,2.0,25.0,1.0,1.0,1,1
1,21.0,1602.0,4.0,3.0,30.0,2.0,1.0,1,1
0,10.0,2132.0,2.0,3.0,27.0,2.0,1.0,0,1
1,21.0,2288.0,4.0,4.0,23.0,1.0,1.0,0,1
1,6.0,1374.0,1.0,2.0,36.0,1.0,1.0,1,1
1,18.0,6361.0,2.0,1.0,41.0,1.0,1.0,1,1
1,30.0,1908.0,4.0,4.0,66.0,1.0,1.0,1,0
1,15.0,2360.0,2.0,2.0,36.0,1.0,1.0,1,1
1,12.0,2579.0,4.0,1.0,33.0,1.0,2.0,1,0
1,15.0,1537.0,4.0,4.0,50.0,2.0,1.0,1,1
1,24.0,3863.0,1.0,2.0,32.0,1.0,1.0,1,1
1,12.0,1858.0,4.0,1.0,22.0,1.0,1.0,0,1
1,18.0,4594.0,3.0,2.0,32.0,1.0,1.0,1,1
1,24.0,2197.0,4.0,4.0,43.0,2.0,2.0,1,1
1,12.0,2096.0,2.0,3.0,49.0,1.0,2.0,1,1
1,24.0,4712.0,4.0,2.0,37.0,2.0,1.0,1,1
1,6.0,1338.0,1.0,4.0,62.0,1.0,1.0,1,1
1,12.0,2390.0,4.0,3.0,50.0,1.0,1.0,1,1
1,18.0,1820.0,2.0,2.0,30.0,1.0,1.0,1,1
1,24.0,5103.0,3.0,3.0,47.0,3.0,1.0,1,1
1,12.0,1655.0,2.0,4.0,63.0,2.0,1.0,1,1
1,36.0,11054.0,4.0,2.0,30.0,1.0,1.0,1,1
1,12.0,1402.0,3.0,4.0,37.0,1.0,1.0,0,1
1,48.0,12169.0,4.0,4.0,36.0,1.0,1.0,1,1
1,21.0,3275.0,1.0,4.0,36.0,1.0,1.0,1,1
1,24.0,1597.0,4.0,4.0,54.0,2.0,2.0,1,1
1,27.0,8318.0,2.0,4.0,42.0,2.0,1.0,0,0
1,18.0,750.0,4.0,1.0,27.0,1.0,1.0,0,0
1,18.0,1295.0,4.0,1.0,27.0,2.0,1.0,0,1
1,36.0,12389.0,1.0,4.0,37.0,1.0,1.0,1,0
1,36.0,7432.0,2.0,2.0,54.0,1.0,1.0,0,1
1,48.0,4844.0,3.0,2.0,33.0,1.0,1.0,1,0
1,12.0,763.0,4.0,1.0,26.0,1.0,1.0,0,1
1,18.0,1795.0,3.0,4.0,48.0,2.0,1.0,0,1
1,6.0,1543.0,4.0,2.0,33.0,1.0,1.0,1,1
1,24.0,2032.0,4.0,4.0,60.0,2.0,1.0,1,1
1,15.0,6850.0,1.0,2.0,34.0,1.0,2.0,1,0
1,18.0,1190.0,2.0,4.0,55.0,3.0,2.0,0,0
1,12.0,2214.0,4.0,3.0,24.0,1.0,1.0,1,1
1,36.0,2225.0,4.0,4.0,57.0,2.0,1.0,1,0
1,36.0,1953.0,4.0,4.0,61.0,1.0,1.0,1,0
1,36.0,2671.0,4.0,4.0,50.0,1.0,1.0,0,0
1,15.0,392.0,4.0,4.0,23.0,1.0,1.0,0,1
1,12.0,3016.0,3.0,1.0,24.0,1.0,1.0,1,1
1,15.0,960.0,3.0,2.0,30.0,2.0,1.0,0,1
1,36.0,9629.0,4.0,4.0,24.0,2.0,1.0,1,0
1,24.0,4151.0,2.0,3.0,35.0,2.0,1.0,1,1
1,12.0,4843.0,3.0,4.0,43.0,2.0,1.0,1,0
1,21.0,2993.0,3.0,2.0,28.0,2.0,1.0,1,1
1,24.0,4526.0,3.0,2.0,74.0,1.0,1.0,1,1
1,12.0,3527.0,2.0,3.0,45.0,1.0,2.0,1,1
1,24.0,5103.0,3.0,3.0,47.0,3.0,1.0,1,1
1,12.0,1200.0,4.0,4.0,23.0,1.0,1.0,0,1
1,12.0,886.0,4.0,2.0,21.0,1.0,1.0,0,1
1,24.0,4241.0,1.0,4.0,36.0,3.0,1.0,1,0
1,30.0,4249.0,4.0,2.0,28.0,2.0,1.0,1,0
1,42.0,7166.0,2.0,4.0,29.0,1.0,1.0,1,1
1,15.0,2360.0,2.0,2.0,36.0,1.0,1.0,1,1
1,30.0,6742.0,2.0,3.0,36.0,2.0,1.0,1,1
1,24.0,2670.0,4.0,4.0,35.0,1.0,1.0,1,1
1,6.0,484.0,3.0,3.0,28.0,1.0,1.0,1,1
1,6.0,338.0,4.0,4.0,52.0,2.0,1.0,1,1
1,30.0,7596.0,1.0,4.0,63.0,2.0,1.0,1,1
1,12.0,2331.0,1.0,4.0,49.0,1.0,1.0,1,1
1,24.0,3021.0,2.0,2.0,24.0,1.0,1.0,1,1
1,12.0,1297.0,3.0,4.0,23.0,1.0,1.0,1,1
1,12.0,618.0,4.0,4.0,56.0,1.0,1.0,1,1
1,12.0,1330.0,4.0,1.0,26.0,1.0,1.0,1,1
1,60.0,6288.0,4.0,4.0,42.0,1.0,1.0,1,0
1,24.0,1927.0,3.0,2.0,33.0,2.0,1.0,0,1
1,12.0,708.0,2.0,3.0,38.0,1.0,2.0,1,1
1,21.0,2923.0,1.0,1.0,28.0,1.0,1.0,0,1
1,12.0,1657.0,2.0,2.0,27.0,1.0,1.0,1,1
1,18.0,1345.0,4.0,3.0,26.0,1.0,1.0,1,0
1,6.0,1872.0,4.0,4.0,36.0,3.0,1.0,1,1
1,16.0,1175.0,2.0,3.0,68.0,3.0,1.0,1,1
1,15.0,1213.0,4.0,3.0,47.0,1.0,1.0,1,1
0,8.0,3398.0,1.0,4.0,39.0,2.0,1.0,1,1
1,24.0,1743.0,4.0,2.0,48.0,2.0,1.0,1,1
1,8.0,731.0,4.0,4.0,47.0,2.0,1.0,1,1
1,24.0,717.0,4.0,4.0,54.0,2.0,1.0,1,1
1,42.0,4042.0,4.0,4.0,36.0,2.0,1.0,1,1
1,9.0,2507.0,2.0,4.0,51.0,1.0,1.0,1,1
1,15.0,4657.0,3.0,2.0,30.0,1.0,1.0,1,1
1,6.0,1382.0,1.0,1.0,28.0,2.0,1.0,0,1
1,33.0,4281.0,1.0,4.0,23.0,2.0,1.0,0,0
1,48.0,8858.0,2.0,1.0,35.0,2.0,1.0,1,1
1,18.0,3590.0,3.0,3.0,40.0,3.0,2.0,1,1
1,6.0,1740.0,2.0,2.0,30.0,2.0,1.0,1,1
1,24.0,1743.0,4.0,2.0,48.0,2.0,1.0,1,1
1,24.0,1024.0,4.0,4.0,48.0,1.0,1.0,1,0
1,10.0,1048.0,4.0,4.0,23.0,1.0,1.0,1,1
1,45.0,4576.0,3.0,4.0,27.0,1.0,1.0,1,1
1,24.0,2718.0,3.0,4.0,20.0,1.0,1.0,0,0
1,15.0,874.0,4.0,1.0,24.0,1.0,1.0,0,1
0,10.0,1924.0,1.0,4.0,38.0,1.0,1.0,1,1
0,24.0,1747.0,4.0,1.0,24.0,1.0,1.0,1,1
1,10.0,1225.0,2.0,2.0,37.0,1.0,1.0,1,1
1,6.0,683.0,2.0,1.0,29.0,1.0,1.0,0,1
1,21.0,3652.0,2.0,3.0,27.0,2.0,1.0,1,1
1,12.0,1185.0,3.0,2.0,27.0,2.0,1.0,0,1
1,18.0,1131.0,4.0,2.0,33.0,1.0,1.0,0,0
1,12.0,983.0,1.0,4.0,19.0,1.0,1.0,0,1
1,54.0,15945.0,3.0,4.0,58.0,1.0,1.0,1,0
1,36.0,10974.0,4.0,2.0,26.0,2.0,1.0,0,0
1,15.0,2687.0,2.0,4.0,26.0,1.0,1.0,1,1
1,30.0,6742.0,2.0,3.0,36.0,2.0,1.0,1,1
1,18.0,2600.0,4.0,4.0,65.0,2.0,1.0,1,0
0,48.0,18424.0,1.0,2.0,32.0,1.0,1.0,0,0
1,30.0,3017.0,4.0,4.0,47.0,1.0,1.0,1,1
1,12.0,902.0,4.0,4.0,21.0,1.0,1.0,1,0
1,24.0,3062.0,4.0,3.0,32.0,1.0,1.0,1,1
1,14.0,3973.0,1.0,4.0,22.0,1.0,1.0,1,1
1,36.0,7409.0,3.0,2.0,37.0,2.0,1.0,1,1
1,24.0,929.0,4.0,2.0,31.0,1.0,1.0,1,1
1,4.0,3380.0,1.0,1.0,37.0,1.0,2.0,0,1
1,18.0,5302.0,2.0,4.0,36.0,3.0,1.0,1,1
1,12.0,1657.0,2.0,2.0,27.0,1.0,1.0,1,1
1,12.0,1503.0,4.0,4.0,41.0,1.0,1.0,1,1
1,6.0,1338.0,1.0,4.0,62.0,1.0,1.0,1,1
1,12.0,2390.0,4.0,3.0,50.0,1.0,1.0,1,1
1,12.0,6199.0,4.0,2.0,28.0,2.0,1.0,1,0
1,48.0,4605.0,3.0,4.0,24.0,2.0,2.0,1,0
1,12.0,522.0,4.0,4.0,42.0,2.0,2.0,1,1
1,15.0,1537.0,4.0,4.0,50.0,2.0,1.0,1,1
0,24.0,3632.0,1.0,4.0,22.0,1.0,1.0,0,1
1,30.0,4249.0,4.0,2.0,28.0,2.0,1.0,1,0
1,9.0,1138.0,4.0,4.0,25.0,2.0,1.0,1,1
1,24.0,2284.0,4.0,2.0,28.0,1.0,1.0,1,1
1,24.0,2603.0,2.0,4.0,28.0,1.0,1.0,0,1
1,12.0,1007.0,4.0,1.0,22.0,1.0,1.0,1,1
1,24.0,4526.0,3.0,2.0,74.0,1.0,1.0,1,1
1,18.0,1098.0,4.0,4.0,65.0,2.0,1.0,0,1
1,24.0,9277.0,2.0,4.0,48.0,1.0,1.0,1,1
1,10.0,1275.0,4.0,2.0,23.0,1.0,1.0,0,1
1,6.0,1198.0,4.0,4.0,35.0,1.0,1.0,0,0
1,42.0,3965.0,4.0,3.0,34.0,1.0,1.0,1,0
1,12.0,674.0,4.0,1.0,20.0,1.0,1.0,1,0
1,6.0,1750.0,2.0,4.0,45.0,1.0,2.0,1,1
1,36.0,8133.0,1.0,2.0,30.0,1.0,1.0,0,1
1,15.0,2326.0,2.0,4.0,27.0,1.0,1.0,1,1
1,12.0,1295.0,3.0,1.0,25.0,1.0,1.0,0,0
1,22.0,2675.0,3.0,4.0,40.0,1.0,1.0,1,1
1,24.0,2463.0,4.0,3.0,27.0,2.0,1.0,1,1
1,30.0,3017.0,4.0,4.0,47.0,1.0,1.0,1,1
1,15.0,1308.0,4.0,4.0,38.0,2.0,1.0,1,1
0,10.0,2132.0,2.0,3.0,27.0,2.0,1.0,0,1
1,24.0,2346.0,4.0,3.0,35.0,2.0,1.0,1,1
1,6.0,1323.0,2.0,4.0,28.0,2.0,2.0,1,1
1,30.0,2522.0,1.0,3.0,39.0,1.0,2.0,1,1
1,18.0,3650.0,1.0,4.0,22.0,1.0,1.0,0,1
1,15.0,1520.0,4.0,4.0,63.0,1.0,1.0,1,1
1,18.0,2169.0,4.0,2.0,28.0,1.0,1.0,1,0
1,21.0,3652.0,2.0,3.0,27.0,2.0,1.0,1,1
1,24.0,1925.0,2.0,2.0,26.0,1.0,1.0,1,1
1,24.0,2325.0,2.0,3.0,32.0,1.0,1.0,1,1
1,21.0,3976.0,2.0,3.0,35.0,1.0,1.0,1,1
1,48.0,15672.0,2.0,2.0,23.0,1.0,1.0,1,0
1,6.0,660.0,2.0,4.0,23.0,1.0,1.0,1,1
1,54.0,9436.0,2.0,2.0,39.0,1.0,2.0,1,1
1,24.0,2910.0,2.0,1.0,34.0,1.0,1.0,1,1
1,12.0,926.0,1.0,2.0,38.0,1.0,1.0,0,1
1,15.0,1905.0,4.0,4.0,40.0,1.0,1.0,1,1
1,15.0,2708.0,2.0,3.0,27.0,2.0,1.0,1,1
1,15.0,3643.0,1.0,4.0,27.0,2.0,1.0,0,1
1,12.0,625.0,4.0,1.0,26.0,1.0,1.0,1,1
1,60.0,14027.0,4.0,2.0,27.0,1.0,1.0,1,0
1,18.0,2320.0,2.0,3.0,34.0,2.0,1.0,1,1
1,30.0,5771.0,4.0,2.0,25.0,2.0,1.0,0,1
1,6.0,1236.0,2.0,4.0,50.0,1.0,1.0,1,1
1,27.0,5293.0,2.0,4.0,50.0,2.0,1.0,1,0
1,36.0,8086.0,2.0,4.0,42.0,4.0,1.0,1,0
1,18.0,1216.0,4.0,3.0,23.0,1.0,1.0,0,0
1,10.0,2210.0,2.0,2.0,25.0,1.0,1.0,1,0
1,18.0,1913.0,3.0,3.0,36.0,1.0,1.0,1,1
1,27.0,2442.0,4.0,4.0,43.0,4.0,2.0,1,1
1,48.0,3566.0,4.0,2.0,30.0,1.0,1.0,1,1
1,15.0,1514.0,4.0,2.0,22.0,1.0,1.0,1,1
1,24.0,1659.0,4.0,2.0,29.0,1.0,1.0,0,0
1,48.0,10222.0,4.0,3.0,37.0,1.0,1.0,1,1
1,12.0,958.0,2.0,3.0,47.0,2.0,2.0,1,1
1,12.0,3499.0,3.0,2.0,29.0,2.0,1.0,0,0
