foreign_worker,duration,credit_amount,installment_commitment,residence_since,age,existing_credits,num_dependents,sex,Y
1,21.0,1188.0,2.0,4.0,39.0,1.0,2.0,0,0
1,6.0,1374.0,1.0,2.0,36.0,1.0,1.0,1,1
1,24.0,9277.0,2.0,4.0,48.0,1.0,1.0,1,1
1,12.0,1498.0,4.0,1.0,23.0,1.0,1.0,0,1
1,30.0,2831.0,4.0,2.0,33.0,1.0,1.0,0,1
1,12.0,1410.0,2.0,2.0,31.0,1.0,1.0,1,1
1,24.0,2538.0,4.0,4.0,47.0,2.0,2.0,1,0
1,9.0,1364.0,3.0,4.0,59.0,1.0,1.0,1,1
1,36.0,7855.0,4.0,2.0,25.0,2.0,1.0,0,0
1,60.0,10366.0,2.0,4.0,42.0,1.0,1.0,1,1
1,36.0,12612.0,1.0,4.0,47.0,1.0,2.0,1,0
1,12.0,766.0,4.0,3.0,66.0,1.0,1.0,1,0
1,18.0,4594.0,3.0,2.0,32.0,1.0,1.0,1,1
1,12.0,2002.0,3.0,4.0,30.0,1.0,2.0,1,1
1,12.0,639.0,4.0,2.0,30.0,1.0,1.0,1,0
1,48.0,6416.0,4.0,3.0,59.0,1.0,1.0,0,0
1,36.0,4795.0,4.0,1.0,30.0,1.0,1.0,0,1
1,24.0,3488.0,3.0,4.0,23.0,1.0,1.0,0,1
1,18.0,1505.0,4.0,2.0,32.0,1.0,1.0,1,1
1,30.0,5234.0,4.0,2.0,28.0,2.0,1.0,1,0
1,48.0,3578.0,4.0,1.0,47.0,1.0,1.0,1,1
1,27.0,2528.0,4.0,1.0,32.0,1.0,2.0,0,1
1,14.0,802.0,4.0,2.0,27.0,2.0,1.0,1,1
1,9.0,2799.0,2.0,2.0,36.0,2.0,2.0,1,1
1,6.0,1595.0,3.0,2.0,51.0,1.0,2.0,1,1
1,36.0,3446.0,4.0,2.0,42.0,1.0,2.0,1,0
1,8.0,1237.0,3.0,4.0,24.0,1.0,1.0,0,0
1,24.0,1967.0,4.0,4.0,20.0,1.0,1.0,0,1
1,12.0,1410.0,2.0,2.0,31.0,1.0,1.0,1,1
1,30.0,3832.0,2.0,1.0,22.0,1.0,1.0,1,1
1,24.0,3092.0,3.0,2.0,22.0,1.0,1.0,1,0
1,18.0,2389.0,4.0,1.0,27.0,1.0,1.0,0,1
1,15.0,3812.0,1.0,4.0,23.0,1.0,1.0,0,1
1,8.0,760.0,4.0,2.0,44.0,1.0,1.0,0,1
1,9.0,1391.0,2.0,1.0,27.0,1.0,1.0,1,1
1,9.0,1364.0,3.0,4.0,59.0,1.0,1.0,1,1
1,24.0,1275.0,2.0,4.0,36.0,2.0,1.0,1,1
1,24.0,2039.0,1.0,1.0,22.0,1.0,1.0,1,0
1,6.0,1898.0,1.0,2.0,34.0,2.0,2.0,1,1
1,21.0,2767.0,4.0,2.0,61.0,2.0,1.0,1,0
1,12.0,3386.0,3.0,4.0,35.0,1.0,1.0,1,0
1,12.0,1881.0,2.0,2.0,44.0,1.0,1.0,0,1
1,24.0,2439.0,4.0,4.0,35.0,1.0,1.0,0,0
1,9.0,1478.0,4.0,2.0,22.0,1.0,1.0,1,0
1,48.0,3844.0,4.0,4.0,34.0,1.0,2.0,1,0
1,48.0,8358.0,1.0,1.0,30.0,2.0,1.0,0,1
1,12.0,1893.0,4.0,4.0,29.0,1.0,1.0,0,1
1,8.0,1164.0,3.0,4.0,51.0,2.0,2.0,1,1
1,24.0,1837.0,4.0,4.0,34.0,1.0,1.0,0,0
1,15.0,1459.0,4.0,2.0,43.0,1.0,1.0,0,1
1,36.0,9398.0,1.0,4.0,28.0,1.0,1.0,1,0
1,4.0,601.0,1.0,3.0,23.0,1.0,2.0,0,1
1,15.0,950.0,4.0,3.0,33.0,2.0,2.0,1,0
1,15.0,1386.0,4.0,2.0,40.0,1.0,1.0,1,1
1,12.0,1295.0,3.0,1.0,25.0,1.0,1.0,0,0
1,36.0,6614.0,4.0,4.0,34.0,2.0,1.0,1,1
1,30.0,4221.0,2.0,1.0,28.0,2.0,1.0,0,1
1,12.0,1995.0,4.0,1.0,27.0,1.0,1.0,1,1
1,30.0,4811.0,2.0,4.0,24.0,1.0,1.0,0,1
1,18.0,1928.0,2.0,2.0,31.0,2.0,1.0,1,0
1,42.0,4796.0,4.0,4.0,56.0,1.0,1.0,1,1
1,21.0,3160.0,4.0,3.0,41.0,1.0,1.0,1,1
1,18.0,3780.0,3.0,2.0,35.0,2.0,1.0,1,1
0,6.0,1343.0,1.0,4.0,46.0,2.0,2.0,1,1
1,12.0,1240.0,4.0,2.0,38.0,2.0,1.0,0,1
1,48.0,11590.0,2.0,4.0,24.0,2.0,1.0,0,0
1,36.0,9857.0,1.0,3.0,31.0,2.0,2.0,1,1
1,36.0,1819.0,4.0,4.0,37.0,1.0,1.0,1,0
1,18.0,3001.0,2.0,4.0,40.0,1.0,1.0,0,1
1,6.0,1957.0,1.0,4.0,31.0,1.0,1.0,0,1
1,24.0,947.0,4.0,3.0,38.0,1.0,2.0,1,0
1,12.0,1922.0,4.0,2.0,37.0,1.0,1.0,1,0
1,12.0,2214.0,4.0,3.0,24.0,1.0,1.0,1,1
1,18.0,1808.0,4.0,1.0,22.0,1.0,1.0,0,0
1,24.0,1938.0,4.0,3.0,32.0,1.0,1.0,1,0
1,12.0,1412.0,4.0,2.0,29.0,2.0,1.0,0,1
1,15.0,1478.0,4.0,4.0,44.0,2.0,2.0,1,1
1,15.0,5045.0,1.0,4.0,59.0,1.0,1.0,0,1
1,24.0,1275.0,2.0,4.0,36.0,2.0,1.0,1,1
1,12.0,2445.0,2.0,4.0,26.0,1.0,1.0,1,1
1,42.0,3394.0,4.0,4.0,65.0,2.0,1.0,1,1
1,12.0,1393.0,4.0,4.0,47.0,3.0,2.0,1,1
1,21.0,2580.0,4.0,2.0,41.0,1.0,2.0,1,0
0,6.0,709.0,2.0,2.0,27.0,1.0,1.0,1,1
1,24.0,6403.0,1.0,2.0,33.0,1.0,1.0,1,1
1,12.0,754.0,4.0,4.0,38.0,2.0,1.0,1,1
1,60.0,7297.0,4.0,4.0,36.0,1.0,1.0,1,0
1,24.0,2964.0,4.0,4.0,49.0,1.0,2.0,1,1
0,10.0,2132.0,2.0,3.0,27.0,2.0,1.0,0,1
1,11.0,7228.0,1.0,4.0,39.0,2.0,1.0,1,1
1,24.0,2957.0,4.0,4.0,63.0,2.0,1.0,1,1
1,15.0,1360.0,4.0,2.0,31.0,2.0,1.0,1,1
1,21.0,3976.0,2.0,3.0,35.0,1.0,1.0,1,1
1,22.0,1283.0,4.0,4.0,25.0,1.0,1.0,0,1
1,30.0,5771.0,4.0,2.0,25.0,2.0,1.0,0,1
1,9.0,2030.0,2.0,1.0,24.0,1.0,1.0,1,1
1,18.0,1820.0,2.0,2.0,30.0,1.0,1.0,1,1
1,18.0,3229.0,2.0,4.0,38.0,1.0,1.0,1,1
1,24.0,2828.0,4.0,4.0,22.0,1.0,1.0,1,1
1,15.0,1532.0,4.0,3.0,31.0,1.0,1.0,0,1
1,24.0,2375.0,4.0,2.0,44.0,2.0,2.0,1,1
1,36.0,3446.0,4.0,2.0,42.0,1.0,2.0,1,0
1,24.0,7393.0,1.0,4.0,43.0,1.0,2.0,1,1
0,10.0,1924.0,1.0,4.0,38.0,1.0,1.0,1,1
1,12.0,719.0,4.0,4.0,41.0,1.0,2.0,1,0
1,9.0,1313.0,1.0,4.0,20.0,1.0,1.0,1,1
1,18.0,1950.0,4.0,1.0,34.0,2.0,1.0,1,1
1,12.0,6199.0,4.0,2.0,28.0,2.0,1.0,1,0
1,9.0,1154.0,2.0,4.0,37.0,3.0,1.0,1,1
1,18.0,2622.0,4.0,4.0,34.0,1.0,1.0,1,1
1,30.0,5234.0,4.0,2.0,28.0,2.0,1.0,1,0
1,48.0,6758.0,3.0,2.0,31.0,1.0,1.0,0,0
1,12.0,766.0,4.0,3.0,66.0,1.0,1.0,1,0
1,12.0,1620.0,2.0,3.0,30.0,1.0,1.0,0,1
1,6.0,932.0,1.0,3.0,39.0,2.0,1.0,0,1
1,36.0,1819.0,4.0,4.0,37.0,1.0,1.0,1,0
1,15.0,3029.0,2.0,2.0,33.0,1.0,1.0,1,1
1,12.0,1480.0,2.0,4.0,66.0,3.0,1.0,1,1
1,12.0,708.0,2.0,3.0,38.0,1.0,2.0,1,1
0,6.0,709.0,2.0,2.0,27.0,1.0,1.0,1,1
1,18.0,1582.0,4.0,4.0,46.0,2.0,1.0,1,1
1,6.0,4611.0,1.0,4.0,32.0,1.0,1.0,0,0
1,24.0,7758.0,2.0,4.0,29.0,1.0,1.0,0,1
1,24.0,2578.0,2.0,2.0,34.0,1.0,1.0,1,1
1,6.0,2116.0,2.0,2.0,41.0,1.0,1.0,1,1
1,5.0,3448.0,1.0,4.0,74.0,1.0,1.0,1,1
1,12.0,951.0,4.0,4.0,27.0,4.0,1.0,0,0
1,24.0,2957.0,4.0,4.0,63.0,2.0,1.0,1,1
1,15.0,2708.0,2.0,3.0,27.0,2.0,1.0,1,1
1,24.0,937.0,4.0,3.0,27.0,2.0,1.0,1,1
1,9.0,1337.0,4.0,2.0,34.0,2.0,1.0,1,0
1,48.0,6143.0,4.0,4.0,58.0,2.0,1.0,0,0
1,24.0,3148.0,3.0,2.0,31.0,2.0,1.0,1,1
1,15.0,2687.0,2.0,4.0,26.0,1.0,1.0,1,1
1,12.0,926.0,1.0,2.0,38.0,1.0,1.0,0,1
1,24.0,9277.0,2.0,4.0,48.0,1.0,1.0,1,1
1,11.0,4771.0,2.0,4.0,51.0,1.0,1.0,1,1
1,18.0,750.0,4.0,1.0,27.0,1.0,1.0,0,0
1,30.0,4583.0,2.0,2.0,32.0,2.0,1.0,1,1
1,12.0,1680.0,3.0,1.0,35.0,1.0,1.0,1,1
1,12.0,626.0,4.0,4.0,24.0,1.0,1.0,0,0
1,12.0,1037.0,3.0,4.0,39.0,1.0,1.0,1,1
1,24.0,2825.0,4.0,3.0,34.0,2.0,2.0,1,1
1,24.0,3488.0,3.0,4.0,23.0,1.0,1.0,0,1
1,18.0,750.0,4.0,1.0,27.0,1.0,1.0,0,0
1,18.0,2659.0,4.0,2.0,28.0,1.0,1.0,1,1
1,24.0,1901.0,4.0,4.0,29.0,1.0,1.0,1,1
1,12.0,930.0,4.0,4.0,65.0,4.0,1.0,1,1
0,48.0,18424.0,1.0,2.0,32.0,1.0,1.0,0,0
1,60.0,14027.0,4.0,2.0,27.0,1.0,1.0,1,0
1,36.0,5848.0,4.0,1.0,24.0,1.0,1.0,1,1
1,6.0,783.0,1.0,2.0,26.0,1.0,2.0,1,1
1,48.0,4844.0,3.0,2.0,33.0,1.0,1.0,1,0
1,18.0,6458.0,2.0,4.0,39.0,2.0,2.0,1,0
0,12.0,2171.0,4.0,4.0,38.0,2.0,1.0,1,1
1,9.0,1138.0,4.0,4.0,25.0,2.0,1.0,1,1
1,18.0,2659.0,4.0,2.0,28.0,1.0,1.0,1,1
1,11.0,3905.0,2.0,2.0,36.0,2.0,2.0,1,1
1,18.0,1820.0,2.0,2.0,30.0,1.0,1.0,1,1
1,12.0,1498.0,4.0,1.0,23.0,1.0,1.0,0,1
1,24.0,1546.0,4.0,4.0,24.0,1.0,1.0,1,0
1,24.0,2463.0,4.0,3.0,27.0,2.0,1.0,1,1
1,12.0,1262.0,3.0,2.0,25.0,1.0,1.0,1,1
1,36.0,2145.0,2.0,1.0,24.0,2.0,1.0,1,0
1,6.0,860.0,1.0,4.0,39.0,2.0,1.0,0,1
1,12.0,2028.0,4.0,2.0,30.0,1.0,1.0,1,1
1,9.0,1919.0,4.0,3.0,35.0,1.0,1.0,1,1
1,60.0,6527.0,4.0,4.0,34.0,1.0,2.0,1,1
1,48.0,12749.0,4.0,1.0,37.0,1.0,1.0,1,1
1,12.0,1480.0,2.0,4.0,66.0,3.0,1.0,1,1
1,48.0,10961.0,1.0,2.0,27.0,2.0,1.0,1,0
0,6.0,1204.0,4.0,1.0,35.0,1.0,1.0,1,1
1,11.0,3939.0,1.0,2.0,40.0,2.0,2.0,1,1
1,12.0,1107.0,2.0,2.0,20.0,1.0,2.0,1,1
1,12.0,795.0,4.0,4.0,53.0,1.0,1.0,0,0
1,24.0,4169.0,4.0,4.0,28.0,1.0,1.0,1,1
1,24.0,1282.0,4.0,2.0,32.0,1.0,1.0,0,0
1,27.0,5190.0,4.0,4.0,48.0,4.0,2.0,1,1
1,21.0,2288.0,4.0,4.0,23.0,1.0,1.0,0,1
1,42.0,7882.0,2.0,4.0,45.0,1.0,2.0,1,1
1,27.0,8613.0,2.0,2.0,27.0,2.0,1.0,1,1
1,18.0,1928.0,2.0,2.0,31.0,2.0,1.0,1,0
1,6.0,753.0,2.0,3.0,64.0,1.0,1.0,0,1
1,36.0,10477.0,2.0,4.0,42.0,2.0,1.0,1,1
1,18.0,4594.0,3.0,2.0,32.0,1.0,1.0,1,1
1,48.0,7629.0,4.0,2.0,46.0,2.0,2.0,1,1
1,12.0,3016.0,3.0,1.0,24.0,1.0,1.0,1,1
1,12.0,2096.0,2.0,3.0,49.0,1.0,2.0,1,1
1,18.0,1568.0,3.0,4.0,24.0,1.0,1.0,0,1
1,15.0,1520.0,4.0,4.0,63.0,1.0,1.0,1,1
1,24.0,3123.0,4.0,1.0,27.0,1.0,1.0,0,0
1,27.0,2520.0,4.0,2.0,23.0,2.0,1.0,1,0
1,36.0,7980.0,4.0,4.0,27.0,2.0,1.0,1,0
1,18.0,1553.0,4.0,3.0,44.0,1.0,1.0,1,0
1,24.0,3621.0,2.0,4.0,31.0,2.0,1.0,1,0
1,36.0,2384.0,4.0,1.0,33.0,1.0,1.0,1,0
1,30.0,4530.0,4.0,4.0,26.0,1.0,1.0,0,1
1,24.0,2333.0,4.0,2.0,29.0,1.0,1.0,1,1
1,12.0,1330.0,4.0,1.0,26.0,1.0,1.0,1,1
1,12.0,2969.0,4.0,3.0,25.0,2.0,1.0,0,0
1,48.0,6560.0,3.0,2.0,24.0,1.0,1.0,1,0
1,24.0,3181.0,4.0,4.0,26.0,1.0,1.0,0,1
1,12.0,609.0,4.0,1.0,26.0,1.0,1.0,0,0
1,9.0,1478.0,4.0,2.0,22.0,1.0,1.0,1,0
1,6.0,932.0,1.0,3.0,39.0,2.0,1.0,0,1
1,24.0,11560.0,1.0,4.0,23.0,2.0,1.0,0,0
1,39.0,4933.0,2.0,2.0,25.0,2.0,1.0,1,0
1,30.0,2333.0,4.0,2.0,30.0,1.0,1.0,1,1
1,8.0,907.0,3.0,2.0,26.0,1.0,1.0,1,1
1,15.0,1316.0,2.0,2.0,47.0,2.0,1.0,1,1
1,30.0,4272.0,2.0,2.0,26.0,2.0,1.0,1,1
0,12.0,1076.0,2.0,2.0,26.0,1.0,1.0,1,1
1,13.0,1409.0,2.0,4.0,64.0,1.0,1.0,0,1
0,20.0,2235.0,4.0,2.0,33.0,2.0,1.0,1,0
1,12.0,682.0,4.0,3.0,51.0,2.0,1.0,0,1
1,12.0,1274.0,3.0,1.0,37.0,1.0,1.0,0,0
1,36.0,9055.0,2.0,4.0,35.0,1.0,2.0,1,1
1,18.0,1149.0,4.0,3.0,46.0,2.0,1.0,1,1
1,9.0,1437.0,2.0,3.0,29.0,1.0,1.0,1,0
0,24.0,3632.0,1.0,4.0,22.0,1.0,1.0,0,1
1,15.0,3594.0,1.0,2.0,46.0,2.0,1.0,0,1
1,12.0,2579.0,4.0,1.0,33.0,1.0,2.0,1,0
1,9.0,3074.0,1.0,2.0,33.0,2.0,2.0,1,1
1,6.0,1374.0,4.0,3.0,75.0,1.0,1.0,0,1
1,11.0,3905.0,2.0,2.0,36.0,2.0,2.0,1,1
1,24.0,937.0,4.0,3.0,27.0,2.0,1.0,1,1
1,30.0,2333.0,4.0,2.0,30.0,1.0,1.0,1,1
1,12.0,707.0,4.0,2.0,30.0,2.0,1.0,1,1
1,48.0,11590.0,2.0,4.0,24.0,2.0,1.0,0,0
1,21.0,1188.0,2.0,4.0,39.0,1.0,2.0,0,0
1,21.0,12680.0,4.0,4.0,30.0,1.0,1.0,1,0
1,12.0,1168.0,4.0,3.0,27.0,1.0,1.0,1,1
1,30.0,2150.0,4.0,2.0,24.0,1.0,1.0,0,0
1,4.0,1503.0,2.0,1.0,42.0,2.0,2.0,1,1
1,6.0,2063.0,4.0,3.0,30.0,1.0,1.0,1,1
1,45.0,4746.0,4.0,2.0,25.0,2.0,1.0,1,0
1,10.0,727.0,4.0,4.0,46.0,1.0,1.0,1,1
1,27.0,2442.0,4.0,4.0,43.0,4.0,2.0,1,1
1,12.0,1534.0,1.0,1.0,23.0,1.0,1.0,1,0
1,24.0,4241.0,1.0,4.0,36.0,3.0,1.0,1,0
1,10.0,781.0,4.0,4.0,63.0,2.0,1.0,1,1
1,21.0,2745.0,3.0,2.0,32.0,2.0,1.0,1,1
1,5.0,3448.0,1.0,4.0,74.0,1.0,1.0,1,1
1,15.0,1262.0,4.0,3.0,36.0,2.0,1.0,1,1
1,9.0,1236.0,1.0,4.0,23.0,1.0,1.0,0,1
1,12.0,1282.0,2.0,4.0,20.0,1.0,1.0,0,0
1,6.0,3384.0,1.0,4.0,44.0,1.0,1.0,1,0
1,24.0,1940.0,4.0,4.0,60.0,1.0,1.0,1,1
1,6.0,662.0,3.0,4.0,41.0,1.0,2.0,1,1
1,24.0,5743.0,2.0,4.0,24.0,2.0,1.0,0,1
1,12.0,804.0,4.0,4.0,38.0,1.0,1.0,1,1
1,60.0,15653.0,2.0,4.0,21.0,2.0,1.0,1,1
1,24.0,1199.0,4.0,4.0,60.0,2.0,1.0,1,0
1,15.0,3594.0,1.0,2.0,46.0,2.0,1.0,0,1
1,15.0,6850.0,1.0,2.0,34.0,1.0,2.0,1,0
1,42.0,3965.0,4.0,3.0,34.0,1.0,1.0,1,0
1,20.0,4272.0,1.0,4.0,24.0,2.0,1.0,0,1
1,6.0,1374.0,4.0,3.0,75.0,1.0,1.0,0,1
1,24.0,4241.0,1.0,4.0,36.0,3.0,1.0,1,0
1,6.0,1595.0,3.0,2.0,51.0,1.0,2.0,1,1
1,36.0,5800.0,3.0,4.0,34.0,2.0,1.0,1,1
1,18.0,1049.0,4.0,4.0,21.0,1.0,1.0,0,1
1,20.0,7057.0,3.0,4.0,36.0,2.0,2.0,1,1
1,6.0,1898.0,1.0,2.0,34.0,2.0,2.0,1,1
1,12.0,1331.0,2.0,1.0,22.0,1.0,1.0,1,0
1,12.0,691.0,4.0,3.0,35.0,2.0,1.0,1,0
1,24.0,2812.0,2.0,4.0,26.0,1.0,1.0,0,1
1,18.0,3114.0,1.0,4.0,26.0,1.0,1.0,0,0
1,6.0,1047.0,2.0,4.0,50.0,1.0,1.0,0,1
1,12.0,3124.0,1.0,3.0,49.0,2.0,2.0,1,1
0,24.0,3632.0,1.0,4.0,22.0,1.0,1.0,0,1
1,24.0,1024.0,4.0,4.0,48.0,1.0,1.0,1,0
1,48.0,7685.0,2.0,4.0,37.0,1.0,1.0,0,0
1,24.0,1371.0,4.0,4.0,25.0,1.0,1.0,0,0
1,6.0,1554.0,1.0,2.0,24.0,2.0,1.0,0,1
1,18.0,2622.0,4.0,4.0,34.0,1.0,1.0,1,1
1,27.0,8613.0,2.0,2.0,27.0,2.0,1.0,1,1
0,18.0,2662.0,4.0,3.0,32.0,1.0,1.0,1,1
1,60.0,6836.0,3.0,4.0,63.0,2.0,1.0,1,0
1,18.0,1941.0,4.0,2.0,35.0,1.0,1.0,1,1
0,6.0,1343.0,1.0,4.0,46.0,2.0,2.0,1,1
1,28.0,7824.0,3.0,4.0,40.0,2.0,2.0,1,1
1,12.0,2578.0,3.0,4.0,55.0,1.0,1.0,0,1
1,13.0,1797.0,3.0,1.0,28.0,2.0,1.0,1,1
1,6.0,362.0,4.0,4.0,52.0,2.0,1.0,0,1
1,12.0,709.0,4.0,4.0,57.0,1.0,1.0,1,0
1,18.0,1553.0,4.0,3.0,44.0,1.0,1.0,1,0
1,6.0,1766.0,1.0,2.0,21.0,1.0,1.0,1,1
1,18.0,1473.0,3.0,4.0,39.0,1.0,1.0,1,1
1,20.0,2212.0,4.0,4.0,39.0,1.0,1.0,1,1
1,18.0,1126.0,4.0,2.0,21.0,1.0,1.0,0,1
1,24.0,3123.0,4.0,1.0,27.0,1.0,1.0,0,0
1,10.0,2146.0,1.0,3.0,23.0,2.0,1.0,0,1
1,24.0,2463.0,4.0,3.0,27.0,2.0,1.0,1,1
1,36.0,7855.0,4.0,2.0,25.0,2.0,1.0,0,0
1,18.0,1473.0,3.0,4.0,39.0,1.0,1.0,1,1
1,15.0,960.0,3.0,2.0,30.0,2.0,1.0,0,1
1,12.0,1574.0,4.0,2.0,50.0,1.0,1.0,1,1
1,21.0,3414.0,2.0,1.0,26.0,2.0,1.0,1,0
1,18.0,1800.0,4.0,2.0,24.0,2.0,1.0,1,1
